464	4.2	3.6	85	27.9	80.3	29.3	21.9	24.5
465	8.9	7.9	181	28.9	77.3	31	21.9	24.5
466	11.9	8.05	191	30.6	72.8	33	21.9	24.6
467	16.3	7.65	339	32.3	68	37.6	22	24.6
468	29.4	8.35	354	33.7	64.7	41.7	22.1	24.7
469	23.95	6	780	35.5	58.4	41.7	22.3	24.9
470	38.6	4.05	976	37.5	54.9	40.8	22.7	25.2
471	24.25	3.3	465	36.5	53.8	41.1	23	25.4
472	25.85	4.2	560	36.1	53.9	38	23.1	25.5
473	24.2	3.7	593	36.3	54.1	38.7	23.2	25.7
474	34.55	3.95	622	36.1	54.4	39.3	23.3	25.9
475	21.05	3.5	443	36.7	54.7	41.9	23.5	26.1
476	28.7	3.3	615	37.4	52.6	42.4	23.6	26.3
477	27.15	3.45	622	37.5	53.4	42.1	23.6	26.6
478	30.15	2.3	553	37.9	53.5	44.1	23.8	26.8
479	22.55	2.8	518	37.7	54.7	42.3	23.9	26.8
480	44.55	2.45	442	37.7	56	43.8	23.8	26.7
481	31.6	2.2	310	37.2	55.1	42.4	23.7	26.7
482	19.6	1.35	131	36.3	60.2	38	23.5	26.6
483	16.1	1.3	219	36.1	58.9	38.3	23.4	26.5
484	8.35	1.85	122	34.8	61.4	36.5	23.3	26.3
485	14.6	-0.75	70	35.4	61.7	36.2	23.2	26.2
486	7.95	0.8	61	33.9	65.4	34.7	23.1	26.1
487	10.85	-0.95	43	33.5	67.1	34.1	23	26
488	5.4	-0.85	19	32.7	72	33.1	22.8	25.8
489	5.95	-2	13	31.8	74.4	31.9	22.7	25.7
490	1.5	-1.35	0	30.8	79.2	31.1	22.7	25.5
491	1.45	-0.95	9	30.1	82.4	30.5	22.5	25.4
492	6.4	-0.95	0	29.9	82.6	30.2	22.4	25.3
493	0.85	-1.2	13	29.6	83.8	29.9	22.3	25.2
494	1.4	0.1	10	29.5	83.4	29.7	22.3	25.1
495	1.25	-0.8	13	29.3	84.1	29.5	22.2	25
496	0.1	-1.25	13	28.9	85.9	29.2	22.1	24.8
497	0.55	-0.2	0	28.5	86.7	28.9	22	24.7
498	0.95	-0.65	0	28.3	87.8	28.7	21.9	24.6
499	0.7	-0.35	13	28.1	87.8	28.5	21.9	24.6
500	0.75	-0.6	13	28.2	87.8	28.5	21.8	24.5
501	0.8	-0.35	9	27.7	88.3	28	21.8	24.4
502	1.3	0.75	13	27.6	88.4	27.8	21.7	24.3
503	0.85	-0.95	13	27.5	88.6	27.7	21.6	24.3
504	0.25	-0.55	13	27.3	88.6	27.5	21.5	24.1
505	0	-0.7	0	27.2	88.5	27.5	21.5	24.1
506	0.15	-1.45	0	27	88.8	27.4	21.4	23.9
507	0.55	-0.85	0	27	88.9	27.4	21.3	23.9
508	0	-0.4	13	26.7	89.1	27.2	21.3	23.8
509	0	-1.4	9	26.7	89.1	27.2	21.3	23.8
510	0.25	-1.05	12	26.6	89.5	27.2	21.2	23.7
511	0.45	1.05	22	26.9	89	27.8	21.2	23.7
512	1.2	2.65	76	27.7	88.3	30.7	21.2	23.7
513	4.65	4.55	130	28.6	86.3	31.5	21.2	23.7
514	9.25	8.6	215	30.7	80.6	34	21.2	23.7
515	15.2	6.2	358	33.6	70.2	36.7	21.3	23.8
516	21.45	5.75	347	34.1	64.3	42.3	21.4	23.9
517	22.65	3.9	767	35.1	61.6	42.2	21.7	24.1
518	19.5	2.35	915	36.8	58.2	41.2	21.9	24.3
519	18.65	1.5	465	38.5	53	43.1	22.3	24.6
520	37.2	1	1175	39	53.4	45.9	22.6	24.9
521	23.2	0.8	267	37.8	51.8	40.3	22.9	25.2
522	24.3	1.75	599	37.5	51.9	42.4	22.8	25.2
523	14.75	0.45	283	38.5	56	41.6	23	25.4
524	21.85	0.9	1107	37.8	54.4	44.5	23	25.5
525	21.95	0.25	1362	40.8	45.1	45.3	23.4	26
526	24.65	-0.05	990	40.7	46.1	48.2	23.5	26.1
527	26.4	0.6	1105	40	49	45	23.5	26.1
528	6.3	0.6	919	40	48.3	43.8	23.5	26.1
529	24.7	0	808	38.7	50	44.8	23.4	26
530	21.6	0.5	719	37.8	52.3	43.8	23.3	26
531	30.6	0.35	538	38.8	46.2	41.5	23.2	25.9
532	14.05	0.3	96	34.8	58.4	36.1	23.1	25.8
533	4.65	-0.9	13	32.8	63.7	32.9	22.8	25.5
534	0.15	-0.8	11	25.4	85	26.3	22.6	25.2
535	0.5	-0.4	13	25	86.4	26.1	22.3	24.9
536	0.65	-0.8	9	25.8	84.7	26.8	22.1	24.6
537	1.15	-0.85	13	25	87.1	25.9	21.9	24.4
538	0.3	-0.6	13	25	87.3	25.8	21.7	24.2
539	0.45	-0.8	13	24.9	88.2	25.7	21.5	24
540	0.35	-1.05	9	25.6	87.3	26	21.4	23.8
541	0.35	-1.2	13	25.9	86.2	26.3	21.3	23.7
542	0.15	-0.85	0	24.9	88.2	25.5	21.2	23.5
543	1.55	-0.2	0	25.3	87.6	25.8	21.1	23.5
544	0.95	1.6	0	25.3	88.1	25.8	21	23.3
545	0.2	-1.3	0	25.1	88.2	25.6	20.9	23.2
546	0	-1	2	25.1	88.5	25.5	20.8	23.2
547	0.35	-1.1	0	25	88.6	25.4	20.8	23
548	0.25	-1.6	0	24.9	88.9	25.4	20.7	23
549	0.25	-1.55	0	25.3	88.7	25.6	20.6	22.9
550	0.9	-0.6	0	24.6	89.6	25.1	20.6	22.8
551	0	-0.75	11	24.5	89.8	25	20.5	22.7
552	0	1.55	11	24.6	89.8	25.1	20.4	22.7
553	0	-0.8	9	24.4	90	24.8	20.4	22.6
554	0.15	-0.5	0	24.7	89.5	25.1	20.3	22.5
555	0.6	-1.2	0	24.5	90.1	25.1	20.3	22.4
556	0.15	-0.95	13	24.6	89.8	25	20.2	22.4
557	0	-0.55	13	24.5	90.5	25	20.2	22.4
558	0	-1	13	24.6	90.7	25.2	20.2	22.3
559	2	1.75	42	25	89.6	26	20.1	22.2
560	2.9	1.25	76	25.5	88.6	26.9	20.1	22.3
561	3	1.95	93	26.4	86.9	27.7	20.2	22.3
562	3.9	4.15	153	27.3	85.4	29.7	20.2	22.3
563	8.4	6.2	433	29.1	79.2	35.9	20.2	22.3
564	9	5.75	303	30	76.8	33.4	20.3	22.4
565	8.9	4.55	428	32	73.7	36.3	20.5	22.6
566	14.55	5.35	564	30.3	77.2	35	20.6	22.7
567	3.9	3.3	230	29.4	75.6	30.6	20.7	22.8
568	10.8	5	442	29.4	73.6	32.2	20.7	22.9
569	12.15	2.85	683	31.1	67.7	35	23.5	30.9
570	19.55	4.15	491	31.1	67.1	34.7	24.8	31.9
571	21.25	5.1	644	31.4	65.3	36.7	25.5	32.3
572	18.8	4.3	845	31.7	64.6	38.9	26.1	32.4
573	19.15	4.25	306	30.5	61.8	32.6	26.6	30.5
574	32.2	8.25	691	31.3	61.9	34.7	26.8	29.9
575	28	7.8	368	31.5	61.6	33.5	27.1	29.6
576	45.6	10	1049	33.9	55.4	35.3	27.3	29.5
577	43.8	10.7	605	33.5	54.1	33.8	27.5	29.5
578	37.85	11.1	740	36.7	50.8	37.3	27.7	29.5
579	47.6	10.6	512	34.9	53.9	35.8	27.9	29.6
580	30.35	4.5	205	33.5	57	35.2	28.1	29.5
581	34.4	4.75	192	33.6	56.4	33.7	28.3	29.5
582	27	3.3	125	33.1	59.9	31.7	28.4	29.5
583	12.9	-0.35	35	31.5	66.6	31.5	28.4	29.4
584	7.95	1.65	41	30.2	72.8	30.2	28.5	29.4
585	7.05	-1.2	13	29.9	75.4	29.9	28.6	29.3
586	2.95	-2.85	13	28.7	80	28.6	28.4	29
587	2.15	-1.45	0	28	80.8	27.9	28.4	28.9
588	3.15	-1.95	0	27.8	80.5	27.7	28.5	28.9
589	3.3	-2.2	0	28.1	81.6	28.1	28.5	28.9
590	1.85	-1.9	9	27.8	82.2	27.8	28.5	28.8
591	0.75	-1.95	13	27.6	83.8	27.6	28.6	28.8
592	0	0.05	13	27.3	84.4	27.5	28.6	28.7
593	0.8	-1.55	0	27.2	85.6	27.5	28.7	28.7
594	0.95	2.95	9	27.2	87.3	27.6	28.7	28.7
595	1.3	-1.8	0	26.2	86.7	26.7	28.7	28.7
596	4.7	-1.55	12	25.8	88.6	26.4	28.7	28.7
597	0.55	-2	13	25.6	89.6	26.1	28.7	28.6
598	0.45	-1.8	13	25.8	89	26.2	28.7	28.6
599	0.5	-1.95	13	25.8	89.8	26.2	28.7	28.6
600	0.1	-2.05	13	25.6	89.5	26	28.7	28.5
601	0.15	-2.6	6	25.7	89.5	26.2	28.7	28.5
602	0.45	-1.9	9	25.7	89.4	26.1	28.7	28.6
603	0	-1.75	12	25.5	90.2	26	28.7	28.5
604	0.35	-1.8	11	25.4	90	25.8	28.6	28.6
605	0.2	-1.65	0	25.5	90.7	26	28.6	28.5
606	0.8	-3.15	13	25.5	90.5	26	28.6	28.6
607	1.7	0.55	35	25.7	90.9	26.4	28.6	28.5
608	1.85	6.2	120	26.6	88.7	28.4	28.6	28.6
609	2.3	8.2	205	27.8	86	30.2	28.7	28.7
610	4.35	5.3	158	28.2	83	29.8	28.7	28.7
